file_name_1,file_name_2,content_1,content_2
1635.txt,2517.txt,",美媒此前美国向乌克兰提供情报,帮助其锁定和击杀多位俄罗斯将军。据美国广播公司, 美国国防部发言人柯比5日在新闻发布会上对此回应美国提供战场情报帮助乌克兰保卫国家,“我们不提供有关高级军事领导人在战场上位置的情报,也不参与乌军的目标决策。”","乌克兰官员表示,他们已经在前线击杀了大约12名将军。不过,美国官员拒绝透露到底有多少名俄将军因为美国提供的情报而丧生。"
1636.txt,4205.txt,",当地时间5月5日,乌总统泽连斯基在社交媒体上发布视频,称目前乌克兰每月需要70亿美元来填补财政赤字,而重建乌克兰所需的资金总额约为6000亿美元。","当地时间5月5日,乌克兰总理什米加尔表示,自2月24日俄乌冲突爆发以来,乌克兰已累计收到价值120亿美元的各类援助。当天乌克兰总统泽连斯基在视频讲话中目前乌克兰每月需要70亿美元来弥补预算支出缺口,而重建所需的资金大约为6000亿美元。"
1645.txt,2524.txt,",当地时间6日,联合国秘书长古特雷斯就乌克兰局势发表声明“今天,安理会第一次以同一个声音为乌克兰的和平发声。正如我经常说的那样,世界必须团结起来,平息枪声,维护《联合国宪章》的价值观”。","当地时间5月6日,联合国秘书长古特雷斯就乌克兰局势发表声明称:“今天,安理会第一次以同一个声音为乌克兰的和平发声。正如我经常说的那样,世界必须团结起来,平息枪声,维护《联合国宪章》的价值观,并将继续不遗余力地拯救生命,减少痛苦,寻找和平的道路。” 联合国安理会当天通过涉乌克兰局势声明,称对维护乌克兰的和平与安全深表关切,对联合国秘书长寻求和平解决方案的努力表示强烈支持。该声明由挪威和墨西哥起草,以协商一致的方式通过。这是2月24日俄乌冲突爆发以来,联合国安理会通过的第一份涉乌声明。"
1669.txt,1670.txt," 综合外媒消息,当地时间8日,七国集团领导人与乌克兰总统泽连斯基举行视频会议,并在会后发表共同声明G7将逐步减少或禁止进口俄罗斯石油,并将加大对俄制裁力度。",",当地时间5月8日,七国集团领导人与乌克兰总统泽连斯基会谈,G7承诺将逐步减少或停止进口俄罗斯石油。同日,美国也宣布了对俄罗斯的新一轮制裁措施,将目光瞄准了俄罗斯的媒体和金融行业。"
1669.txt,2560.txt," 综合外媒消息,当地时间8日,七国集团领导人与乌克兰总统泽连斯基举行视频会议,并在会后发表共同声明G7将逐步减少或禁止进口俄罗斯石油,并将加大对俄制裁力度。","当地时间9日,日本首相岸田文雄出席了七国集团领导人与乌克兰总统泽连斯基举行的视频会议,并表示日本原则上将禁止进口俄罗斯生产的石油。"
1685.txt,2600.txt,"欧洲议会议员 马里亚尼: 禁运让俄罗斯人赚了钱,我们法国人亏了钱。我提醒你,也问你个问题,2014年克里米亚危机后就有了制裁,可结果是什么呢我们的农业出口减少了。现在呢,俄罗斯的油气出口从来没赚过这么多钱,我看我们要给冯德莱恩女士授勋了,因为通过给武器、买页岩气、买石油还有辉瑞,欧洲已经变成了美国最绿色环保的一个州。","以美国为首的北约持续向乌克兰输送武器,令局势火上浇油。近日,来自法国政党“国民联盟”的欧洲议会议员马里亚尼在接受法国媒体采访时,就呼吁法国“停止向乌克兰提供武器,不要被美国牵着走”。 欧洲议会议员 马里亚尼: 事实上,我们正在卷入别人的战争。现在法国的外交完全就是被欧洲牵着走,也就是被美国牵着走。我们的外交是什么,就是给乌克兰武器吗我们给乌克兰武器是想要什么,是让乌克兰战斗到最后一个人吗是要榨干俄罗斯,然后拜登先生让我们派欧洲人去吗 “欧洲已变成美国最绿色环保的一个州” 马里亚尼还表示,自2014年克里米亚危机以来,俄罗斯遭受了大量制裁。但结果却是:俄罗斯在挣钱,而法国却在亏钱。 欧洲议会议员 马里亚尼: 禁运让俄罗斯人赚了钱,我们法国人亏了钱。我提醒你,也问你个问题,2014年克里米亚危机后就有了制裁,可结果是什么呢我们的农业出口减少了。现在呢,俄罗斯的油气出口从来没赚过这么多钱,我看我们要给冯德莱恩女士授勋了,因为通过给武器、买页岩气、买石油还有辉瑞,欧洲已经变成了美国最绿色环保的一个州。"
1686.txt,2562.txt,",美国向乌克兰提供的情报还导致俄军遭到导弹袭击。西方的这些行为将进一步加剧危机。",",美国向乌克兰提供的情报还导致俄军遭到导弹袭击。西方的这些行为将进一步加剧危机。 巴巴图恩德指出,美国等国家肆意挥舞制裁大棒,给世界经济带来诸多负面后果。 尼日利亚和平与冲突解决研究所研究员 巴巴图恩德: 俄罗斯和乌克兰出口的小麦占全世界出口总量的三分之一。现在小麦涨价了,面包也随之涨价了,此外化肥和原油也都涨价了。美国等国对俄罗斯实施的制裁让全球都在受到影响。"
1706.txt,2328.txt,",靠近乌克兰边界的俄罗斯别尔哥罗德州州长格拉德科夫表示,该州一村庄遭到来自乌克兰方向的炮击,造成1人死亡、6人受伤。","当地时间25日晚,俄罗斯别尔哥罗德州州长表示,该州涅霍特耶夫卡村遭到来自乌克兰方向的炮击,有民宅和私家车辆受损。"
1706.txt,2684.txt,",靠近乌克兰边界的俄罗斯别尔哥罗德州州长格拉德科夫表示,该州一村庄遭到来自乌克兰方向的炮击,造成1人死亡、6人受伤。","靠近乌克兰边界的俄罗斯别尔哥罗德州州长格拉德科夫15日说,该州谢别金斯基区一村庄遭到乌克兰方面炮击,造成1人受伤。此前,格拉德科夫多次称该州村庄和石油设施遭到乌方袭击。"
1707.txt,6476.txt,"俄乌冲突爆发以来,俄罗斯曾多次曝出美国在乌克兰从事生物军事活动的证据。当地时间11日,俄罗斯国防部再一次召开新闻发布会,公布了一批新的细节。 俄罗斯国防部表示,美国通过立法建立起一套保障体系,以便使用联邦预算来为生物军事活动提供资金支持。在美国政府的保护下,相关项目获得了来自受民主党控制的非政府组织的资金,而辉瑞、莫德纳、吉利德以及默克公司这些制药公司也参与了相关计划,在乌克兰进行规避国际安全标准的药物试验,从而极大地减少了研究项目的支出,取得了相当大的竞争优势。 俄国防部指出,俄罗斯发现了多起生物军事活动的证据。包括有人在卢甘斯克地区传播沾染了耐药结核病菌的假币;美国国防部在哈尔科夫州的精神病院进行人体实验;在马里乌波尔收集和分类霍乱病原体,并将挑选后的菌株途经基辅送往美国等等。 另外,俄国防部还了解到,美国今年向乌克兰运送了大量有机磷有毒物质的解毒剂,同时俄方收到情报显示有人准备制造挑衅活动,并栽赃俄罗斯武装力量使用大规模杀伤性武器,这些事实令人担忧。 ","俄国防部公布最新证据! 俄国防部公布新一批美在乌生物军事活动证据 俄乌冲突爆发以来,俄罗斯曾多次曝出美国在乌克兰从事生物军事活动的证据。当地时间11日,俄罗斯国防部再一次召开新闻发布会,公布了一批新的细节。 俄罗斯国防部 资料图 俄罗斯国防部表示,美国通过立法建立起一套保障体系,以便使用联邦预算来为生物军事活动提供资金支持。在美国政府的保护下,相关项目获得了来自受民主党控制的非政府组织的资金,而辉瑞、莫德纳、吉利德以及默克公司这些制药公司也参与了相关计划,在乌克兰进行规避国际安全标准的药物试验,从而极大地减少了研究项目的支出,取得了相当大的竞争优势。 俄国防部指出,俄罗斯发现了多起生物军事活动的证据。包括有人在卢甘斯克地区传播沾染了耐药结核病菌的假币;美国国防部在哈尔科夫州的精神病院进行人体实验;在马里乌波尔收集和分类霍乱病原体,并将挑选后的菌株途经基辅送往美国等等。 另外,俄国防部还了解到,美国今年向乌克兰运送了大量有机磷有毒物质的解毒剂,同时俄方收到情报显示有人准备制造挑衅活动,并栽赃俄罗斯武装力量使用大规模杀伤性武器,这些事实令人担忧。"
1744.txt,1758.txt,",当地时间14日,芬兰总统尼尼斯托与俄罗斯总统普京进行电话交谈,双方就俄乌局势以及芬兰加入北约一事进行交谈。",",当地时间15日,美国国防部长奥斯汀与乌克兰国防部长列兹尼科夫通电话,就乌克兰局势和乌克兰的军事需求进行交谈。"
1759.txt,4272.txt," 当地时间15日,美国驻基辅大使馆在社交媒体上发文美国向乌克兰提供的90门M777榴弹炮中,除一门外已全部运抵乌克兰,其中许多已在前线完成部署。","乌克兰国家通讯社15日引述美国驻乌克兰大使馆的消息美国向乌克兰提供的总计共90门M777榴弹炮除一门外已全部运抵乌克兰,其中大部分都已在前线部署。 此前美国军方已有200多名乌克兰军人接受了M777榴弹炮的操作培训。"
1806.txt,5365.txt,"乌克兰总统泽连斯基2月27日宣布成立一支新的部队“乌克兰领土防卫国际战队”,由希望参与击退俄罗斯军队的外籍人士组成。 泽连斯基表示,所有希望加入抵抗俄军的外国人来到乌克兰,参与到这支部队中。 根据乌克兰2016年6月10日签署的第248号总统令《外国人和无国籍人士在武装部队服役条例》的相关规定,外国人有权自愿根据合同加入乌克兰武装部队。","乌克兰总统泽连斯基宣布成立由外籍人士组成的部队 乌克兰总统泽连斯基2月27日宣布成立一支新的部队“乌克兰领土防卫国际战队”,由希望参与击退俄罗斯军队的外籍人士组成。 泽连斯基表示,所有希望加入抵抗俄军的外国人来到乌克兰,参与到这支部队中。 根据乌克兰2016年6月10日签署的第248号总统令《外国人和无国籍人士在武装部队服役条例》的相关规定,外国人有权自愿根据合同加入乌克兰武装部队。"
1815.txt,3401.txt,",德国当局计划向乌克兰提供更多的武器装备,并决定为其提供2700枚“针式”导弹。这些苏制导弹来自于封存的原属于民主德国的武器弹药库。",",德国当局已批准最新的对乌克兰军事援助计划,将向乌方提供2700枚苏制“针式”便携式防空导弹。 德媒上周,德国当局改变了自己对乌克兰问题的态度,决定向乌克兰提供1000枚反坦克导弹和500枚“毒刺”便携式防空导弹,并批准荷兰和爱沙尼亚向乌克兰提供由德国生产或采用德国技术的武器装备。"
1815.txt,5613.txt,",德国当局计划向乌克兰提供更多的武器装备,并决定为其提供2700枚“针式”导弹。这些苏制导弹来自于封存的原属于民主德国的武器弹药库。",",德国当局已经批准了最新的对乌克兰军事援助计划,将向乌方提供2700枚苏制“针式”便携式防空导弹。德媒在此之前,德国当局决定向乌克兰提供1000枚反坦克导弹和500枚“毒刺”便携式防空导弹,并批准荷兰和爱沙尼亚向乌克兰提供由德国生产或采用德国技术的武器装备。"
1839.txt,4407.txt,"外交部发言人赵立坚3月17日在例行记者会上回答有关“中方是否为在乌克兰问题上的立场感到‘尴尬’”的提问时表示,中国在乌克兰问题上的立场光明磊落、公正客观、无可非议,真正应当“感到不舒服”是那些自以为赢得了冷战、可以独霸天下的国家,是那些无视他国关切、持续五轮推进北约东扩的国家,是那些四处对外发动战争却又指责别国“好战”的国家。 “我听说,俄罗斯的猫、俄罗斯的狗、俄罗斯的树都要被‘制裁’。我还听说,柴可夫斯基的《天鹅湖》也被‘禁言’。”赵立坚说,柴可夫斯基是著名作曲家,已经去世100多年,他又何罪之有呢《天鹅湖》是世界舞蹈艺术佳作,它又何罪之有呢","赵立坚说中国在乌克兰问题上的立场光明磊落 外交部发言人赵立坚3月17日在例行记者会上回答有关“中方是否为在乌克兰问题上的立场感到‘尴尬’”的提问时表示,中国在乌克兰问题上的立场光明磊落、公正客观、无可非议,真正应当“感到不舒服”是那些自以为赢得了冷战、可以独霸天下的国家,是那些无视他国关切、持续五轮推进北约东扩的国家,是那些四处对外发动战争却又指责别国“好战”的国家。 2022-03-17"
